일자,시가,고가,저가,종가,거래량
20190103,102500,105500,100500,102500,293989
20190102,103500,105000,101500,102000,173462
20181228,101000,104500,101000,103000,190847
20181227,100500,102000,100000,101500,217247
20181226,99000,100500,98000,98500,492532
20181224,104500,104500,100000,101000,320266
20181221,102500,104500,101000,104500,429650
20181220,107000,107000,101000,103000,579446
20181219,108500,109000,106000,108000,218497
20181218,108500,111000,107000,108500,188963
20181217,110000,112000,108500,110500,173155
20181214,110500,111500,109000,110000,196803
20181213,111500,114500,110500,111500,494887
20181212,107000,111000,105500,110000,393740
20181211,110000,110500,106500,107000,461496
20181210,113000,113500,110000,111000,331087
20181207,116500,117000,112000,114500,354995
20181206,115000,117500,114500,116000,396531
20181205,112000,115000,111500,114500,222316
20181204,114000,115000,113000,113500,264857
20181203,114500,115000,112500,113500,262030
20181130,112000,113000,111500,112500,346553
20181129,113000,114000,111000,112000,263008
20181128,111500,113000,111000,112000,185906
20181127,113000,114000,110000,110500,270808
20181126,107500,113000,107500,112500,460406
20181123,107000,109500,106000,108000,242633
20181122,107000,107500,106000,106500,143409
20181121,105000,107500,104500,107500,206018
20181120,106500,107500,105000,107000,234825
20181119,102500,107500,102500,107000,346393
20181116,105000,106000,102000,102500,206149
20181115,102500,104000,101500,104000,170612
20181114,102500,104000,101500,103000,281601
20181113,98800,101500,98700,101500,278476
20181112,101000,101500,100000,101000,201208
20181109,100000,102000,98700,100500,292309
20181108,97900,102000,97800,100000,644793
20181107,97100,97700,95200,95600,269320
20181106,95700,97500,95000,96600,195992
20181105,97000,97400,94700,95500,339846
20181102,95200,98500,94100,98200,409600
20181101,92000,95600,91900,93100,372853
20181031,90900,92800,89700,91600,336787
20181030,86000,91100,86000,90500,521229
20181029,89900,92400,87200,87600,599252
20181026,95000,95500,89900,90900,653419
20181025,97300,97300,92000,94200,1024715
20181024,101000,101500,98900,99200,312593
20181023,102500,103500,100000,100500,194001
20181022,101500,104000,100500,102500,208316
20181019,100000,102000,99100,101000,268396
20181018,100000,101500,99700,100500,173176
20181017,103000,103000,100000,100500,302780
20181016,99300,101000,99300,100500,183949
20181015,101000,102000,99200,99300,219792
20181012,98500,102000,97600,101000,537122
20181011,100000,102000,98500,98500,957608
20181010,106500,108500,104000,104000,516278
20181008,107500,110500,107500,107500,187871
20181005,110500,111500,108500,109000,479642
20181004,114500,115500,111000,112000,603136
20181002,120500,121000,114500,115500,615909
20181001,120000,123500,119500,119500,368677
20180928,120000,120500,119000,119000,229927
20180927,119000,121000,119000,120500,275536
20180921,121500,123500,118500,118500,667099
20180920,118000,119500,117000,117500,308838
20180919,121000,121000,116500,117000,664304
20180918,122000,122500,120000,120500,384132
20180917,120500,121500,118000,121500,359811
20180914,120500,121000,118500,120000,287642
20180913,121000,122000,119500,121000,407528
20180912,116500,120500,116500,120000,344739
20180911,118500,118500,116000,116500,424870
20180910,119000,120500,118500,119000,216152
20180907,120000,120500,118500,120000,206174
20180906,121500,122000,119000,120000,299195
20180905,122000,123500,121000,121000,215419
20180904,121500,123000,120500,122000,268355
20180903,125000,125500,121000,121500,460200
20180831,124000,125500,123000,125000,431909
20180830,126500,128000,125500,126500,313774
20180829,125000,127500,124000,126500,750163
20180828,127000,127500,123500,125500,480764
20180827,124000,128000,124000,128000,588666
20180824,125000,125000,123000,124000,283256
20180823,125000,126000,123500,125500,292057
20180822,125500,125500,122500,124500,333939
20180821,125000,126500,124000,124000,353528
20180820,127000,128000,124000,124500,328660
20180817,128500,129000,126500,127000,327327
20180816,124500,128000,124000,127500,478674
20180814,125000,128500,123000,127500,518080
20180813,126500,127500,122500,124000,636617
20180810,125500,129500,124000,128000,1269641
20180809,121000,126000,119500,125500,1622449
20180808,122000,124500,118000,119000,1216684
20180807,114000,120000,113000,120000,742353
20180806,113500,114500,112500,113500,189971
20180803,111500,113000,111500,113000,169521
20180802,112500,115000,111000,111000,311779
20180801,112500,113500,111500,112500,276459
20180731,115000,116000,111500,112500,654749
20180730,118500,119000,116000,116500,308410
20180727,117500,120000,116500,119500,568921
20180726,118000,118500,116000,117500,262125
20180725,117500,118000,116000,118000,310394
20180724,115500,118000,115000,117000,502533
20180723,115000,117000,113500,115500,346894
20180720,114000,115500,113000,115000,184967
20180719,113000,115500,112500,114000,267375
20180718,115000,116500,112000,113000,351263
20180717,116000,116500,113500,114000,372754
20180716,118000,118500,115500,116500,236711
20180713,118000,119000,116500,118000,302155
20180712,117000,118000,115500,117500,444272
20180711,116000,117000,115000,116500,250313
20180710,117500,118000,116000,117000,222321
20180709,114500,117500,114500,117500,394098
20180706,116500,117000,113000,114500,383082
20180705,117000,118500,115500,116500,348243
20180704,114500,118000,114000,117000,846154
20180703,113500,115000,112500,114000,314988
20180702,115500,116500,111500,111500,415693
20180629,113000,115500,112000,114500,579530
20180628,110000,112500,109000,111500,221308
20180627,112500,113500,110000,111000,311174
20180626,112500,113000,111000,112000,250298
20180625,114000,114500,112000,114000,345973
20180622,106500,114500,106500,114000,651617
20180621,107500,109000,106000,107000,172840
20180620,106000,109000,106000,108000,290289
20180619,107000,110500,105500,106500,250870
20180618,109000,110000,106000,107500,405910
20180615,112000,112000,109000,109500,336430
20180614,114000,114000,112000,112000,250011
20180612,114000,114500,113000,114000,180468
20180611,113000,114500,112000,114000,251178
20180608,112000,113500,110500,113000,393243
20180607,112000,113500,109000,111500,355080
20180605,108000,112000,107000,111500,477854
20180604,104000,108500,104000,108000,432581
20180601,103500,107000,103500,104500,452021
20180531,104500,106000,103000,103500,470392
20180530,107000,107500,103500,104000,600575
20180529,108000,110000,107500,108000,318837
20180528,111000,111500,108000,108000,679442
20180525,112000,114000,111500,112000,257170
20180524,112000,114000,112000,113000,208135
20180523,113000,114500,112500,112500,285620
20180521,113500,114500,112500,113500,176761
20180518,118500,119000,112500,113500,819348
20180517,117500,118500,116000,116500,338096
20180516,114500,117000,113500,117000,466027
20180515,112000,115000,112000,114500,320939
20180514,114500,116000,111000,113000,657566
20180511,117500,118000,116000,117000,367532
20180510,113000,118000,111000,117000,840339
20180509,111000,113000,110500,113000,332320
20180508,112000,113000,110000,112000,331690
20180504,113000,113500,111500,112000,251346
